Unnamed: 0,name,genre,emotions
3180,Obsession (Teddy Fay #6),['Thriller'],"['Happy', 'Neutral']"
3182,Promise,['Historical Fiction'],['Frustration']
3185,Beyond the Moonlit Sea,"['Historical Fiction', 'Chick Lit']",['Frustration']
3186,milk and honey,['Poetry'],['Frustration']
3190,"Inferno (Robert Langdon, #4)","['Suspense', 'Thriller']","['Happy', 'Neutral']"
3194,"Teenage Mutant Ninja Turtles: The IDW Collection, Volume 15",['Comics'],"['Sad', 'Neutral']"
3195,Scout Is Not a Band Kid,['Music'],['Frustration']
3196,Above Ground,['Poetry'],['Frustration']
3200,"007: For King and Country, #3",['Comics'],"['Sad', 'Neutral']"
3205,All Is Not Forgiven,"['Fiction', 'Crime', 'Thriller', 'Mystery']","['Happy', 'Neutral']"
3208,"Intersect (Parallel, #2)",['Science Fiction'],"['Happy', 'Neutral']"
3210,To Have and to Heist,"['Fiction', 'Humor', 'Romance', 'Chick Lit']","['Frustration', 'Sad', 'Neutral']"
3212,"The 6:20 Man (The 6:20 Man, #1)","['Crime', 'Thriller']","['Happy', 'Neutral']"
3215,The Horoscope Writer,"['Crime', 'Thriller', 'Horror']","['Happy', 'Neutral']"
3216,Beyond The Story: 10-Year Record of BTS,"['Music', 'History', 'Memoir', 'Nonfiction']",['Frustration']
3218,Nectar of the Wicked (Deadly Divine #1),"['Fantasy', 'Paranormal', 'Romance']","['Frustration', 'Sad', 'Neutral']"
3224,The Spare Room,"['Fiction', 'Thriller', 'LGBT']","['Happy', 'Neutral']"
3232,The Infinite Miles,['Science Fiction'],"['Happy', 'Neutral']"
3233,"The Notebook (The Notebook, #1)","['Romance', 'Chick Lit']","['Frustration', 'Sad', 'Neutral']"
3234,"Their Perfect Omega (Omega Match, #2)",['Music'],['Frustration']
3235,The Creative Act: A Way of Being,"['Music', 'Spirituality', 'Psychology', 'Business', 'Philosophy', 'Self Help']",['Frustration']
3239,The Lincoln Highway,['Travel'],['Frustration']
3241,The Lucky Shamrock,"['Fiction', 'Contemporary', 'Romance', 'Chick Lit']","['Frustration', 'Sad', 'Neutral']"
3242,In the Shadow of the Bull (An Ancient Crete Mystery #1),"['Mystery', 'Historical Fiction']",['Frustration']
3245,Reunion Beach: Stories Inspired by Dorothea Benton Frank,['Poetry'],['Frustration']
3248,Forget Me Not,['Romance'],"['Frustration', 'Sad', 'Neutral']"
3250,"Dune Messiah (Dune, #2)",['Science Fiction'],"['Happy', 'Neutral']"
3251,The Anomaly,['Science Fiction'],"['Happy', 'Neutral']"
3253,Camp Zero,['Science Fiction'],"['Happy', 'Neutral']"
3259,"Crown of Midnight (Throne of Glass, #2)",['Fantasy'],['Frustration']
3260,"Dead to the World (Crossroads Queen, #1)","['Fantasy', 'Paranormal', 'Mystery']",['Frustration']
3264,The Woman from Lydia (The Emissaries #1),['Historical Fiction'],['Frustration']
3267,A Good House for Children,"['Fantasy', 'Horror', 'Suspense', 'Thriller', 'Historical Fiction']","['Frustration', 'Happy', 'Neutral']"
3272,Shadow Drive,"['Thriller', 'Mystery']","['Happy', 'Neutral']"
3274,The Third Daughter,"['Fantasy', 'LGBT', 'Mystery', 'Young Adult']",['Frustration']
3280,A Head Full of Ghosts,['Horror'],['Neutral']
3281,Superman: Red Son,['Comics'],"['Sad', 'Neutral']"
3282,Deception Point,"['Suspense', 'Thriller']","['Happy', 'Neutral']"
3285,"Crimson Kingdom (The Lochlann Feuds, #3)","['Fantasy', 'Romance', 'Young Adult']","['Frustration', 'Sad', 'Neutral']"
3289,Batman: Gotham Knights - Gilded City,['Comics'],"['Sad', 'Neutral']"
3294,Devotions: The Selected Poems of Mary Oliver,['Poetry'],['Frustration']
3295,The Dichotomy Within: Verses Celebrating the Beauty of Human Paradox,['Poetry'],['Frustration']
3296,The Only Survivors,"['Fiction', 'Thriller']","['Happy', 'Neutral']"
3300,Golden Girl,['Poetry'],['Frustration']
3301,On Connection,"['Poetry', 'Philosophy', 'Art']",['Frustration']
3302,Implacable (The Lost Fleet: Outlands #3),['Science Fiction'],"['Happy', 'Neutral']"
3308,The Tommyknockers,['Horror'],['Neutral']
3309,"The Primal Hunter 4 (The Primal Hunter, #4)",['Science Fiction'],"['Happy', 'Neutral']"
3317,Horses of Fire: A Novel of Troy,['Historical Fiction'],['Frustration']
3323,The Waste Land and Other Poems,['Poetry'],['Frustration']
3324,"The Agent (The Intelligence Unit, #6)","['Suspense', 'Romance']","['Frustration', 'Sad', 'Neutral']"
3325,The Ruby Code,"['Science Fiction', 'Young Adult']","['Happy', 'Neutral']"
3330,100 Days of Sunlight,['Poetry'],['Frustration']
3332,"The Surviving Sky (Rages, #1)","['Fantasy', 'Science Fiction', 'LGBT', 'Romance', 'Fiction']","['Frustration', 'Happy', 'Sad', 'Neutral']"
3335,Falling Up,['Poetry'],['Frustration']
3337,A Warning About Swans,"['Poetry', 'LGBT', 'Historical Fiction', 'Young Adult']",['Frustration']
3338,Gentle Is the Angel of Death (Nameless: Season Two #2),['Science Fiction'],"['Happy', 'Neutral']"
3341,Daisy Darker,"['Thriller', 'Horror']","['Happy', 'Neutral']"
3342,A Very Typical Family,"['Contemporary', 'Romance', 'Mystery']","['Frustration', 'Sad', 'Neutral']"
3344,The Getaway Girls,['Travel'],['Frustration']
3345,The Wind Knows My Name,"['Fiction', 'Historical Fiction']",['Frustration']
3346,I Am Ozzy,['Music'],['Frustration']
3351,"The Midsummer Bride (The Dead Lands, #4)","['Fantasy', 'Romance']","['Frustration', 'Sad', 'Neutral']"
3352,The Second Murderer: A Philip Marlowe Novel,"['Crime', 'Thriller']","['Happy', 'Neutral']"
3354,ブルーロック 1 [Blue Lock 1],['Comics'],"['Sad', 'Neutral']"
3363,Zero In (Nameless: Season Two #6),['Science Fiction'],"['Happy', 'Neutral']"
3366,Pachinko,['Historical Fiction'],['Frustration']
3367,"The Mystery at Dunvegan Castle (Edinburgh Nights, #3)","['Paranormal', 'Science Fiction', 'Mystery', 'Young Adult']","['Happy', 'Neutral']"
3371,"Void (The Far Reaches, #2)","['Science Fiction', 'Mystery']","['Happy', 'Neutral']"
3374,One by One,"['Horror', 'Suspense', 'Fiction', 'Crime', 'Thriller']","['Happy', 'Neutral']"
3375,Sensibly Wed (Bradwell Brothers #1),['Historical Fiction'],['Frustration']
3378,"Red Dragon (Hannibal Lecter, #1)","['Crime', 'Thriller']","['Happy', 'Neutral']"
3379,"Virginian (Matt Miller in the Colonies, #3)",['Science Fiction'],"['Happy', 'Neutral']"
3381,Parachute Kids: A Graphic Novel,['Comics'],"['Sad', 'Neutral']"
3383,Counterweight,"['Fantasy', 'Thriller', 'Science Fiction', 'Mystery']","['Frustration', 'Happy', 'Neutral']"
3386,Duas Noites em Lisboa,['Travel'],['Frustration']
3388,The Last Party at Silverton Hall,['Historical Fiction'],['Frustration']
3390,Holy Ghosts: Classic Tales of the Ecclesiastical Uncanny,['Horror'],['Neutral']
3394,Alive At The End Of The World,['Poetry'],['Frustration']
3400,Her Father&#39;s Daughter,"['Suspense', 'Thriller']","['Happy', 'Neutral']"
3401,The Lost City of Z: A Tale of Deadly Obsession in the Amazon,['Travel'],['Frustration']
3402,The Camp,"['Suspense', 'Horror', 'Mystery']",['Neutral']
3406,Bad Summer People,"['Suspense', 'Crime', 'Thriller']","['Happy', 'Neutral']"
3408,"A Feast for Crows (A Song of Ice and Fire, #4)",['Fantasy'],['Frustration']
3409,Teacher&#39;s Pet (Sweet Valley Twins Graphic Novels #2),"['Graphic Novels', 'Childrens', 'Comics']","['Sad', 'Neutral']"
3412,Pretty Girls,"['Suspense', 'Thriller']","['Happy', 'Neutral']"
3413,Sucker,"['Paranormal', 'Horror', 'Science Fiction', 'Humor']","['Happy', 'Neutral']"
3416,The Invention of Wings,['Historical Fiction'],['Frustration']
3421,I Will Judge You by Your Bookshelf,"['Poetry', 'Graphic Novels']",['Frustration']
3424,Excavations,"['Chick Lit', 'Mystery', 'Contemporary', 'Thriller', 'Historical Fiction', 'Humor']","['Frustration', 'Happy', 'Neutral']"
3425,"The Fellowship of the Ring (The Lord of the Rings, #1)","['Fantasy', 'Fiction']",['Frustration']
3426,The Comeback,['Music'],['Frustration']
3427,The Last Thing He Told Me,"['Suspense', 'Thriller']","['Happy', 'Neutral']"
3429,Bezmatek,['Poetry'],['Frustration']
3432,The Secret Book of Flora Lea,['Fantasy'],['Frustration']
3435,Psy (Alien Castaways #3; Intergalactic Dating Agency),['Science Fiction'],"['Happy', 'Neutral']"
3437,The Majority,['Historical Fiction'],['Frustration']
3440,"Wake Me After the Apocalypse (Bunker, #1)",['Science Fiction'],"['Happy', 'Neutral']"
3442,"The Da Vinci Code (Robert Langdon, #2)","['Thriller', 'Mystery', 'Suspense', 'Fiction', 'Crime', 'Religion']","['Happy', 'Neutral']"
3443,SAKAMOTO DAYS 8,"['Manga', 'Graphic Novels', 'Comics']","['Sad', 'Neutral']"
3445,Batman - One Bad Day: The Riddler,['Comics'],"['Sad', 'Neutral']"
3450,Try Not to Die: At Ghostland: An Interactive Adventure,['Horror'],['Neutral']
3455,The Mad Mick (The Mad Mick #1),['Science Fiction'],"['Happy', 'Neutral']"
3459,"The Other Miss Bridgerton (Rokesbys, #3)",['Historical Fiction'],['Frustration']
3464,"Beautifully Broken Life (Sutter Lake, #2)",['Music'],['Frustration']
3465,"House of Striking Oaths (The Kingdom of Crows, #3)",['Fantasy'],['Frustration']
3466,Firestarter,['Horror'],['Neutral']
3474,More Than Words,['Music'],['Frustration']
3477,Twisted Crows,['Horror'],['Neutral']
3479,Everything You Are,['Music'],['Frustration']
3483,The Clearing,"['Suspense', 'Thriller', 'Mystery']","['Happy', 'Neutral']"
3484,"Runaway Road (Runaway, #1)",['Travel'],['Frustration']
3485,僕のヒーローアカデミア 38 [Boku no Hero Academia 38],"['Manga', 'Comics']","['Sad', 'Neutral']"
3491,Year of the Monkey,"['Poetry', 'Art']",['Frustration']
3496,Dead of Winter,"['Fiction', 'Suspense', 'Horror', 'Thriller']","['Happy', 'Neutral']"
3497,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","['Fantasy', 'Young Adult', 'Childrens', 'Fiction']",['Frustration']
3498,Dark Star Safari: Overland from Cairo to Cape Town,['Travel'],['Frustration']
3499,The Night Shift,['Horror'],['Neutral']
3500,"Mister Bodyguard (Morgan Brothers, #4)",['Music'],['Frustration']
3502,The Ocean at the End of the Lane,['Fantasy'],['Frustration']
3503,Teen Titans: Raven,['Comics'],"['Sad', 'Neutral']"
3507,The Door of No Return,['Poetry'],['Frustration']
3509,Wish You Were Here,"['Travel', 'Historical Fiction']",['Frustration']
3512,"Monroe Doctrine: Volume I (Monroe Doctrine, #1)",['Science Fiction'],"['Happy', 'Neutral']"
3513,Psychotic Reactions and Carburetor Dung,['Music'],['Frustration']
3514,An Honest Man,"['Suspense', 'Crime', 'Thriller', 'Mystery']","['Happy', 'Neutral']"
3517,"Beyond That, the Sea",['Romance'],"['Frustration', 'Sad', 'Neutral']"
3525,Inquisitor: Rise of the Red Blade,"['Fantasy', 'Science Fiction']","['Frustration', 'Happy', 'Neutral']"
3526,The He-Man Effect: How American Toymakers Sold You Your Childhood,"['History', 'Graphic Novels', 'Nonfiction', 'Comics']","['Sad', 'Neutral']"
3529,The Midwife&#39;s Secret,['Historical Fiction'],['Frustration']
3530,All Rhodes Lead Here,['Music'],['Frustration']
3531,"Anchor of Secrets (Supernaturals of Castle Academy, #2)","['Fantasy', 'Paranormal']",['Frustration']
3534,"Six of Crows (Six of Crows, #1)","['Fantasy', 'LGBT', 'Young Adult']",['Frustration']
3535,Broken Horses,['Music'],['Frustration']
3542,Do Not Disturb,"['Fiction', 'Suspense', 'Thriller', 'Mystery']","['Happy', 'Neutral']"
3543,The Last Flight,"['Suspense', 'Thriller']","['Happy', 'Neutral']"
3544,The Heroin Diaries: A Year in the Life of a Shattered Rock Star,['Music'],['Frustration']
3552,Songs of Innocence and of Experience,['Poetry'],['Frustration']
3556,"Paper Girls, Volume 6",['Comics'],"['Sad', 'Neutral']"
3557,Burn the Negative,"['Horror', 'Mystery', 'Contemporary', 'Fiction', 'Thriller']","['Happy', 'Neutral']"
3558,Five Survive,"['Suspense', 'Thriller', 'Horror']","['Happy', 'Neutral']"
3559,Night Shift,['Horror'],['Neutral']
3566,Teen Titans: Beast Boy Loves Raven,['Comics'],"['Sad', 'Neutral']"
3568,Where Are Your Boys Tonight?: The Oral History of Emo&#39;s Mainstream Explosion 1999-2008,"['Music', 'History', 'Nonfiction']",['Frustration']
3572,"Strange Planet (Strange Planet, #1)",['Comics'],"['Sad', 'Neutral']"
3574,Lo and Behold (A Graphic Novel),['Comics'],"['Sad', 'Neutral']"
3575,the sun and her flowers,['Poetry'],['Frustration']
3576,"Only Good Enemies (Galactic Bonds, #2)","['Fantasy', 'Romance', 'Science Fiction']","['Frustration', 'Happy', 'Sad', 'Neutral']"
3579,"Troubles in Paradise (Paradise, #3)",['Travel'],['Frustration']
3581,The Complete Maus,"['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
3582,Movie Star: They Always Say They&#39;re Single,"['Music', 'Nonfiction', 'Biography']",['Frustration']
3587,Wild Spaces,['Science Fiction'],"['Happy', 'Neutral']"
3595,The Last Monument (Monument #1),['Science Fiction'],"['Happy', 'Neutral']"
3596,"Saga, Volume 1","['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
3603,Where the Sidewalk Ends,"['Poetry', 'Childrens']",['Frustration']
3605,Batman: Arkham Asylum - A Serious House on Serious Earth,['Comics'],"['Sad', 'Neutral']"
3606,Una vida sin salud mental,['Poetry'],['Frustration']
3607,2001: A Space Odyssey,['Science Fiction'],"['Happy', 'Neutral']"
3614,Monsters: A Fan&#39;s Dilemma,"['Music', 'Philosophy', 'Art']",['Frustration']
3618,What Lies in the Woods,"['Crime', 'Horror']",['Neutral']
3623,The Art of War,"['History', 'Philosophy', 'Nonfiction', 'Science Fiction']","['Happy', 'Neutral']"
3625,The Old Patagonian Express: By Train Through the Americas,['Travel'],['Frustration']
3628,Without Reservations: The Travels of an Independent Woman,['Travel'],['Frustration']
3631,"The Ghost in Bone (Felix Castor, #6)",['Horror'],['Neutral']
3636,"If I Stay (If I Stay, #1)","['Music', 'Contemporary', 'Young Adult']",['Frustration']
3638,"Lick (Stage Dive, #1)",['Music'],['Frustration']
3640,King of Storms and Feathers,"['Fantasy', 'Romance']","['Frustration', 'Sad', 'Neutral']"
3650,Dark Crisis: Worlds Without a Justice League,['Comics'],"['Sad', 'Neutral']"
3652,"The Forbidden Wolf King (Kings of Avalier, #4)","['Fantasy', 'Paranormal', 'Romance']","['Frustration', 'Sad', 'Neutral']"
3655,Waypoints: My Scottish Journey,['Travel'],['Frustration']
3656,"The Kind Worth Killing (Henry Kimball/Lily Kintner, #1)",['Thriller'],"['Happy', 'Neutral']"
3657,V for Vendetta,"['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
3658,Pequena Coreografia do Adeus,['Poetry'],['Frustration']
3662,Iveliz Explains It All,['Poetry'],['Frustration']
3663,PLANET HULK: WORLDBREAKER,['Comics'],"['Sad', 'Neutral']"
3666,Cryptid Club,"['Graphic Novels', 'Art', 'Comics']","['Sad', 'Neutral']"
3667,Marvel Comics: A Manga Tribute,"['Manga', 'Comics']","['Sad', 'Neutral']"
3669,Nimona,"['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
3670,The St. Ambrose School for Girls,"['Psychology', 'Mystery', 'Suspense', 'Fiction', 'Thriller', 'Young Adult']","['Happy', 'Neutral']"
3671,"Eclipse (The Twilight Saga, #3)","['Paranormal', 'Romance', 'Young Adult']","['Frustration', 'Sad', 'Neutral']"
3674,"The Elite (The Selection, #2)",['Romance'],"['Frustration', 'Sad', 'Neutral']"
3676,"Voyager (Outlander, #3)",['Historical Fiction'],['Frustration']
3682,The Paris Apartment,"['Suspense', 'Thriller', 'Mystery', 'Art']","['Happy', 'Neutral']"
3687,The Road to Roswell,"['Fantasy', 'Science Fiction', 'Humor']","['Frustration', 'Happy', 'Neutral']"
3690,The Chateau,['Horror'],['Neutral']
3697,"Something is Killing the Children, Vol. 5",['Comics'],"['Sad', 'Neutral']"
3699,"If Found, Return to Hell","['Paranormal', 'Horror']",['Neutral']
3706,Stardust,['Fantasy'],['Frustration']
3709,Just a Little Secret (Dare Crossover #2),['Romance'],"['Frustration', 'Sad', 'Neutral']"
3714,The Summer Skies,"['Humor', 'Romance', 'Chick Lit']","['Frustration', 'Sad', 'Neutral']"
3715,"Not That Duke (Would-Be Wallflowers, #3)",['Historical Fiction'],['Frustration']
3716,"A Psalm for the Wild-Built (Monk &amp; Robot, #1)",['Science Fiction'],"['Happy', 'Neutral']"
3718,"A Pessimist&#39;s Guide to Love (Heartsong, #2)",['Music'],['Frustration']
3721,"Falling Bodies (The Far Reaches, #3)",['Science Fiction'],"['Happy', 'Neutral']"
3724,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",['Fantasy'],['Frustration']
3725,"The Butcher and the Wren (The Butcher and the Wren, #1)",['Horror'],['Neutral']
3726,The It Girl,"['Contemporary', 'Thriller']","['Happy', 'Neutral']"
3731,"The Lady from Burma (Sparks &amp; Bainbridge, #5)","['Fiction', 'Mystery', 'Historical Fiction']",['Frustration']
3732,The Lord of the Rings,['Fantasy'],['Frustration']
3734,Backyard Starship (Backyard Starship #1),['Science Fiction'],"['Happy', 'Neutral']"
3736,Go Ahead in the Rain: Notes to A Tribe Called Quest (American Music Series),['Poetry'],['Frustration']
3740,The Snow Leopard,['Travel'],['Frustration']
3743,The Perfect Son,['Thriller'],"['Happy', 'Neutral']"
3744,A Blue Ribbon Romance,"['Fantasy', 'Romance']","['Frustration', 'Sad', 'Neutral']"
3748,Billy Summers,['Horror'],['Neutral']
3749,"Fables, Vol. 1: Legends in Exile (Fables, #1)","['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
3750,My Murder,"['Mystery', 'Suspense', 'Fiction', 'Crime', 'Thriller']","['Happy', 'Neutral']"
3754,"Light Has Weight, but Darkness Does Not (Nameless: Season Two #4)",['Science Fiction'],"['Happy', 'Neutral']"
3757,North to Paradise,"['Nonfiction', 'Travel']",['Frustration']
3764,Everyone Here Is Lying,"['Fiction', 'Suspense', 'Thriller', 'Mystery']","['Happy', 'Neutral']"
3766,Closer Baby Closer,['Poetry'],['Frustration']
3770,"Saga, Volume 4","['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
3771,Shy,['Poetry'],['Frustration']
3772,"The Last Graduate (The Scholomance, #2)","['Fantasy', 'Horror']","['Frustration', 'Neutral']"
3773,My Thoughts Exactly,['Music'],['Frustration']
3775,"I&#39;m No Philosopher, But I Got Thoughts: Mini-Meditations for Saints, Sinners, and the Rest of Us","['Music', 'Spirituality', 'Philosophy', 'Self Help', 'Religion']",['Frustration']
3777,"Muses &amp; Melodies (Hush Note, #3)",['Music'],['Frustration']
3778,Intrigue in Istanbul (A Jane Wunderly Mystery #4),['Travel'],['Frustration']
3780,The Keeper of Happy Endings,['Romance'],"['Frustration', 'Sad', 'Neutral']"
3783,Fangirl,"['Contemporary', 'Romance', 'Young Adult']","['Frustration', 'Sad', 'Neutral']"
3785,"Crier&#39;s War (Crier&#39;s War, #1)",['Science Fiction'],"['Happy', 'Neutral']"
3786,The Princess of Potential,"['Fantasy', 'Young Adult']",['Frustration']
3793,It Happened One Fight,"['LGBT', 'Historical Fiction', 'Chick Lit']",['Frustration']
3798,"Kenna&#39;s Dragon (Monster Relations Bureau, #2)","['Fantasy', 'Paranormal']",['Frustration']
3800,"Something is Killing the Children, Vol. 4",['Comics'],"['Sad', 'Neutral']"
3801,Overruled (The Defiant Kings #4),"['Sports', 'Contemporary', 'Romance']","['Frustration', 'Sad', 'Neutral']"
3802,The Guernsey Literary and Potato Peel Pie Society,['Historical Fiction'],['Frustration']
3803,"Doctor Sleep (The Shining, #2)",['Horror'],['Neutral']
3805,"The Bawk-ness Monster (Cryptid Kids, 1)","['Graphic Novels', 'Childrens', 'Comics']","['Sad', 'Neutral']"
3806,Twenty Love Poems and a Song of Despair,['Poetry'],['Frustration']
3807,Hello Stranger,['Romance'],"['Frustration', 'Sad', 'Neutral']"
3808,The Revels,['Historical Fiction'],['Frustration']
3809,"Kingdom of Blood and Salt (Blood and Salt, #1)","['Fantasy', 'Paranormal']",['Frustration']
3812,青のフラッグ 8 [Ao no Flag 8],['Comics'],"['Sad', 'Neutral']"
3817,Hamnet,['Historical Fiction'],['Frustration']
3821,The Paper Palace,"['Contemporary', 'Romance']","['Frustration', 'Sad', 'Neutral']"
3822,You Could Make This Place Beautiful: A Memoir,"['Poetry', 'Memoir']",['Frustration']
3828,Half-Life of a Stolen Sister,['Historical Fiction'],['Frustration']
3829,The Devil Within Us All,['Horror'],['Neutral']
3838,Bellegarde,"['Contemporary', 'Historical Fiction', 'Young Adult']",['Frustration']
3839,"To Kill a Kingdom (Hundred Kingdoms, #1)","['Fantasy', 'Young Adult']",['Frustration']
3844,Young Hellboy: Assault on Castle Death,"['Graphic Novels', 'Horror', 'Comics']","['Sad', 'Neutral']"
3845,Unspeakable: Surviving My Childhood and Finding My Voice,"['Music', 'Religion', 'Biography']",['Frustration']
3849,I&#39;ll Stop the World,['Science Fiction'],"['Happy', 'Neutral']"
3850,Lock Every Door,['Thriller'],"['Happy', 'Neutral']"
3861,All The Lies,"['Mystery', 'Contemporary', 'Fiction', 'Crime', 'Thriller']","['Happy', 'Neutral']"
3863,Beowulf,['Poetry'],['Frustration']
3867,Mage and the Endless Unknown,"['Graphic Novels', 'Horror', 'Comics']","['Sad', 'Neutral']"
3868,Turn Right at Machu Picchu: Rediscovering the Lost City One Step at a Time,['Travel'],['Frustration']
3869,The Jetsetters,['Travel'],['Frustration']
3876,"Star Wars: Han Solo &amp; Chewbacca, Vol. 2: The Crystal Run, Part Two","['Graphic Novels', 'Science Fiction', 'Comics']","['Happy', 'Sad', 'Neutral']"
3877,Viscount of Villainy (Sins and Scoundrels #6),['Historical Fiction'],['Frustration']
3878,Eleanor & Park,"['Contemporary', 'Romance', 'Young Adult']","['Frustration', 'Sad', 'Neutral']"
3879,Where Starlight Burns (Nova Moss Chronicles Book 1),['Science Fiction'],"['Happy', 'Neutral']"
3883,"【推しの子】(&quot;Oshi no Ko&quot;) 1 (Oshi no Ko, #1)",['Comics'],"['Sad', 'Neutral']"
3884,Do Tell,"['Fiction', 'Mystery', 'LGBT', 'Historical Fiction']",['Frustration']
3886,Broadway Butterfly,"['Fiction', 'Crime', 'Thriller']","['Happy', 'Neutral']"
3887,Tress of the Emerald Sea,"['Fantasy', 'Romance', 'Fiction']","['Frustration', 'Sad', 'Neutral']"
3891,De uma a outra ilha,['Poetry'],['Frustration']
3893,Ascendance of a Bookworm: Part 5 Volume 5,['Fantasy'],['Frustration']
3894,Mad Honey,"['Crime', 'Contemporary', 'Romance']","['Frustration', 'Sad', 'Neutral']"
3895,Girls to the Front: The True Story of the Riot Grrrl Revolution,['Music'],['Frustration']
3902,The White Darkness,"['History', 'Travel']",['Frustration']
3903,"Claimed by Fate (The Alpha Territories, #3)","['Fantasy', 'Paranormal']",['Frustration']
3904,All Along You Were Blooming: Thoughts for Boundless Living,"['Poetry', 'Spirituality']",['Frustration']
3908,Infested,"['Fantasy', 'Paranormal', 'Horror', 'Thriller', 'Young Adult']","['Frustration', 'Happy', 'Neutral']"
3910,The Chaperone,"['Science Fiction', 'Young Adult']","['Happy', 'Neutral']"
3911,"Resonance Surge (Psy-Changeling Trinity, #7; Psy-Changeling, #22)","['Fantasy', 'Paranormal', 'Science Fiction', 'Suspense', 'Romance']","['Frustration', 'Happy', 'Sad', 'Neutral']"
3915,Travels with Charley: In Search of America,['Travel'],['Frustration']
3917,The Arcane Academy (The Undying Magician #1),"['Science Fiction', 'Young Adult']","['Happy', 'Neutral']"
3918,"Part of Your World (Part of Your World, #1)",['Romance'],"['Frustration', 'Sad', 'Neutral']"
3921,Beware the Woman,"['Crime', 'Horror']",['Neutral']
3922,"What Happens in the Ballroom (Designing Debutantes, #2)",['Historical Fiction'],['Frustration']
3923,I Will Find You,"['Crime', 'Thriller']","['Happy', 'Neutral']"
3926,"Eat, Pray, Love","['Spirituality', 'Travel', 'Biography', 'Nonfiction', 'Memoir']",['Frustration']
3929,Our Band Could Be Your Life: Scenes from the American Indie Underground 1981-1991,['Music'],['Frustration']
3932,Next Year in Havana,['Travel'],['Frustration']
3934,The Perfect Child,"['Fiction', 'Suspense', 'Horror', 'Psychology']",['Neutral']
3935,All the Sinners Bleed,"['Fiction', 'Crime', 'Suspense', 'Thriller']","['Happy', 'Neutral']"
3938,"Throne of Glass (Throne of Glass, #1)","['Fantasy', 'Young Adult']",['Frustration']
3939,How Music Works,['Music'],['Frustration']
3942,Layla,"['Paranormal', 'Thriller']","['Happy', 'Neutral']"
3944,"A Shadow in RiverClan (Warriors: Graphic Novels, #1)","['Manga', 'Graphic Novels', 'Childrens', 'Comics']","['Sad', 'Neutral']"
3946,"Love, Theoretically","['Contemporary', 'Romance']","['Frustration', 'Sad', 'Neutral']"
3948,"Herding Cats (Sarah&#39;s Scribbles, #3)",['Comics'],"['Sad', 'Neutral']"
3959,More Than Memories,['Music'],['Frustration']
3967,The Beatles Anthology,['Music'],['Frustration']
3971,The Honeymoon,['Thriller'],"['Happy', 'Neutral']"
3972,Gay Poems for Red States,"['Poetry', 'Memoir']",['Frustration']
3974,Our Vengeful Souls,"['Fantasy', 'Young Adult']",['Frustration']
3975,The Last Lifeboat,['Historical Fiction'],['Frustration']
3976,Cross Down (Alex Cross #31),"['Fiction', 'Crime', 'Suspense', 'Thriller']","['Happy', 'Neutral']"
3978,"Midnight Sun (The Twilight Saga, #5)","['Fantasy', 'Paranormal']",['Frustration']
3981,Saga #65,"['Graphic Novels', 'LGBT', 'Comics']","['Sad', 'Neutral']"
3982,The Ex,"['Fiction', 'Suspense', 'Thriller']","['Happy', 'Neutral']"
3983,"Fall of Giants (The Century Trilogy, #1)",['Historical Fiction'],['Frustration']
3989,Disobedient,"['Historical Fiction', 'Art']",['Frustration']
3990,Home Before Dark,"['Paranormal', 'Thriller', 'Horror']","['Happy', 'Neutral']"
3991,Heart Cold as Gold (Fae of the Sun and Moon #2),['Fantasy'],['Frustration']
3992,The House in the Pines,['Thriller'],"['Happy', 'Neutral']"
3994,The Second Sight of Zachary Cloudesley,['Science Fiction'],"['Happy', 'Neutral']"
4001,I Did It for You,"['Thriller', 'Mystery']","['Happy', 'Neutral']"
4004,"A Wrinkle in Time (Time Quintet, #1)","['Science Fiction', 'Childrens']","['Happy', 'Neutral']"
4005,The High Notes,['Music'],['Frustration']
4007,"Foundation and Empire (Foundation, #2)",['Science Fiction'],"['Happy', 'Neutral']"
4010,"New Moon (The Twilight Saga, #2)","['Paranormal', 'Romance', 'Young Adult']","['Frustration', 'Sad', 'Neutral']"
4011,"Woven by Gold (Beasts of the Briar, #2)",['Fantasy'],['Frustration']
4012,A Thousand Mornings: Poems,['Poetry'],['Frustration']
4019,"The Silence of the Lambs  (Hannibal Lecter, #2)","['Suspense', 'Crime', 'Thriller', 'Horror']","['Happy', 'Neutral']"
4021,The Tryout: A Graphic Novel,['Comics'],"['Sad', 'Neutral']"
4022,Trilogía Fuego 2. Ciudades de cenizas,['Science Fiction'],"['Happy', 'Neutral']"
4024,The Martyr&#39;s Tomb (Dawn of Fire #6),['Science Fiction'],"['Happy', 'Neutral']"
4026,Blood Over Bright Haven,"['Fantasy', 'Science Fiction', 'Fiction']","['Frustration', 'Happy', 'Neutral']"
4029,"The Way of Kings (The Stormlight Archive, #1)",['Fantasy'],['Frustration']
4034,"Assassin's Apprentice (Farseer Trilogy, #1)",['Fantasy'],['Frustration']
