user_id,mental_state,books_preferences,music_preferences,film_preferences
54,sad,"['Business', ""Children's"", 'Thriller']","['blues', 'pop', 'indie']","['Animation', 'Western', 'Adventure']"
54,stressed,"['Chick Lit', 'Business', ""Children's""]","['world-music', 'rock', 'electronic']","['Animation', 'Children', 'Adventure']"
54,relaxed,"['Self Help', 'Paranormal', 'Thriller']","['electronic', 'electro', 'soul']","['Children', 'Sci-Fi', 'Animation']"
55,happy,"['Business', 'Historical Fiction', 'Graphic Novels']","['new-age', 'blues', 'folk']","['Children', 'Comedy', 'Fantasy']"
55,sad,"['Crime', 'History', 'Mystery']","['indie', 'soul', 'new-age']","['Fantasy', 'Children', 'Western']"
55,stressed,"['Romance', 'Science Fiction', 'Historical Fiction']","['electro', 'alternative', 'dance']","['Comedy', 'Adventure', 'Sci-Fi']"
55,relaxed,"['Sports', 'Romance', 'Memoir']","['rock', 'dance', 'pop']","['Adventure', 'Comedy', 'Western']"
56,happy,"['Nonfiction', 'Classics', 'History']","['rock', 'dance', 'blues']","['Romance', 'Western', 'Fantasy']"
56,sad,"['Fiction', 'Poetry', 'Art']","['world-music', 'electro', 'soul']","['Western', 'Children', 'Horror']"
56,stressed,"['Thriller', 'Poetry', 'Biography']","['folk', 'rock', 'world-music']","['Fantasy', 'Children', 'Romance']"
56,relaxed,"['Biography', 'Horror', 'History']","['dance', 'indie', 'blues']","['Adventure', 'Fantasy', 'Sci-Fi']"
57,happy,"['Graphic Novels', 'Spirituality', 'LGBT']","['metal', 'soul', 'alternative']","['Comedy', 'Western', 'Romance']"
57,sad,"['Nonfiction', 'Young Adult', 'Historical Fiction']","['indie', 'blues', 'electro']","['Sci-Fi', 'Children', 'Fantasy']"
57,stressed,"['LGBT', 'Sports', 'Crime']","['electronic', 'folk', 'soul']","['Western', 'Sci-Fi', 'Children']"
57,relaxed,"['LGBT', 'Spirituality', 'Classics']","['metal', 'blues', 'alternative']","['Children', 'Animation', 'Sci-Fi']"
58,happy,"['Philosophy', 'Art', 'Historical Fiction']","['alternative', 'dance', 'indie']","['Western', 'Horror', 'Sci-Fi']"
58,sad,"['Chick Lit', 'Young Adult', 'Self Help']","['new-age', 'soul', 'electronic']","['Animation', 'Western', 'Adventure']"
58,stressed,"['Religion', 'Memoir', 'Mystery']","['electronic', 'electro', 'folk']","['Sci-Fi', 'Comedy', 'Romance']"
58,relaxed,"['Music', 'Psychology', ""Children's""]","['blues', 'metal', 'soul']","['Sci-Fi', 'Animation', 'Fantasy']"
59,happy,"['Psychology', 'Paranormal', 'Business']","['dance', 'blues', 'pop']","['Fantasy', 'Western', 'Comedy']"
59,sad,"['Thriller', 'Music', 'Philosophy']","['rock', 'metal', 'soul']","['Horror', 'Adventure', 'Fantasy']"
59,stressed,"['Chick Lit', 'Comics', 'Classics']","['dance', 'alternative', 'world-music']","['Horror', 'Comedy', 'Children']"
59,relaxed,"['Business', 'Art', 'Philosophy']","['world-music', 'new-age', 'soul']","['Adventure', 'Comedy', 'Fantasy']"
60,happy,"['Comics', 'Thriller', 'Mystery']","['world-music', 'alternative', 'pop']","['Adventure', 'Sci-Fi', 'Animation']"
60,sad,"['Horror', 'LGBT', 'Religion']","['soul', 'blues', 'world-music']","['Sci-Fi', 'Fantasy', 'Western']"
60,stressed,"['Religion', 'Thriller', 'Graphic Novels']","['world-music', 'folk', 'pop']","['Horror', 'Comedy', 'Western']"
60,relaxed,"['Music', 'Romance', ""Children's""]","['pop', 'metal', 'soul']","['Children', 'Fantasy', 'Horror']"
61,happy,"['Business', 'Romance', 'Travel']","['metal', 'pop', 'dance']","['Horror', 'Animation', 'Comedy']"
61,sad,"['Business', 'Sports', 'Biography']","['electronic', 'dance', 'blues']","['Horror', 'Animation', 'Fantasy']"
61,stressed,"['Psychology', 'Music', 'Humor']","['soul', 'new-age', 'folk']","['Romance', 'Horror', 'Fantasy']"
61,relaxed,"['Horror', 'Sports', 'Humor']","['dance', 'electronic', 'indie']","['Comedy', 'Fantasy', 'Romance']"
62,happy,"['Graphic Novels', 'Nonfiction', 'Psychology']","['blues', 'metal', 'rock']","['Children', 'Romance', 'Adventure']"
62,sad,"['Spirituality', 'Historical Fiction', 'Humor']","['folk', 'dance', 'blues']","['Comedy', 'Animation', 'Sci-Fi']"
62,stressed,"['Historical Fiction', 'Science Fiction', 'LGBT']","['indie', 'blues', 'soul']","['Animation', 'Sci-Fi', 'Adventure']"
62,relaxed,"['Comics', 'Biography', 'Classics']","['soul', 'alternative', 'rock']","['Sci-Fi', 'Fantasy', 'Comedy']"
63,happy,"['Humor', 'Young Adult', 'Religion']","['electronic', 'electro', 'new-age']","['Horror', 'Adventure', 'Fantasy']"
63,sad,"['Psychology', 'Sports', 'Historical Fiction']","['blues', 'alternative', 'soul']","['Adventure', 'Sci-Fi', 'Horror']"
63,stressed,"['Business', 'Paranormal', 'Self Help']","['metal', 'dance', 'electro']","['Sci-Fi', 'Horror', 'Comedy']"
63,relaxed,"['Memoir', 'Religion', 'Humor']","['rock', 'folk', 'electronic']","['Adventure', 'Comedy', 'Romance']"
64,happy,"['Art', 'Business', 'Horror']","['blues', 'electronic', 'electro']","['Adventure', 'Fantasy', 'Romance']"
64,sad,"['Spirituality', 'Memoir', 'Science Fiction']","['indie', 'world-music', 'pop']","['Children', 'Animation', 'Western']"
64,stressed,"['Horror', 'Spirituality', 'Business']","['indie', 'soul', 'dance']","['Children', 'Adventure', 'Western']"
64,relaxed,"['Spirituality', 'Business', 'Romance']","['pop', 'electro', 'alternative']","['Adventure', 'Comedy', 'Fantasy']"
65,happy,"['Graphic Novels', 'Poetry', 'Crime']","['electronic', 'folk', 'blues']","['Horror', 'Western', 'Animation']"
65,sad,"['Humor', 'Mystery', 'Religion']","['dance', 'folk', 'new-age']","['Sci-Fi', 'Animation', 'Fantasy']"
65,stressed,"['Religion', 'Biography', 'Religion']","['indie', 'world-music', 'new-age']","['Western', 'Fantasy', 'Romance']"
65,relaxed,"['Art', 'Fiction', 'Comics']","['electro', 'world-music', 'soul']","['Sci-Fi', 'Western', 'Adventure']"
66,happy,"['Nonfiction', 'Humor', 'Science Fiction']","['electro', 'soul', 'indie']","['Sci-Fi', 'Romance', 'Animation']"
66,sad,"['Crime', 'Thriller', 'Sports']","['indie', 'folk', 'blues']","['Sci-Fi', 'Children', 'Comedy']"
66,stressed,"['History', 'Humor', 'Young Adult']","['indie', 'rock', 'pop']","['Western', 'Adventure', 'Sci-Fi']"
66,relaxed,"['Humor', 'Graphic Novels', 'Religion']","['folk', 'soul', 'world-music']","['Comedy', 'Romance', 'Fantasy']"
67,happy,"['Travel', 'Chick Lit', 'Business']","['electro', 'soul', 'electronic']","['Children', 'Horror', 'Fantasy']"
67,sad,"['Science Fiction', 'Spirituality', 'Self Help']","['world-music', 'metal', 'pop']","['Children', 'Fantasy', 'Animation']"
67,stressed,"['Art', 'Business', 'Psychology']","['alternative', 'dance', 'pop']","['Animation', 'Children', 'Adventure']"
67,relaxed,"['Philosophy', 'Fiction', 'Self Help']","['metal', 'electronic', 'new-age']","['Comedy', 'Children', 'Western']"
68,happy,"['Business', ""Children's"", 'Chick Lit']","['metal', 'indie', 'world-music']","['Horror', 'Western', 'Sci-Fi']"
68,sad,"['Philosophy', 'Business', 'Romance']","['electronic', 'rock', 'soul']","['Comedy', 'Animation', 'Children']"
68,stressed,"['Business', 'LGBT', 'Science Fiction']","['alternative', 'pop', 'rock']","['Fantasy', 'Sci-Fi', 'Comedy']"
68,relaxed,"['Spirituality', 'Paranormal', 'Graphic Novels']","['metal', 'dance', 'rock']","['Horror', 'Children', 'Western']"
69,happy,"['Horror', 'Business', 'Historical Fiction']","['indie', 'alternative', 'new-age']","['Comedy', 'Western', 'Animation']"
69,sad,"['Spirituality', 'LGBT', ""Children's""]","['new-age', 'metal', 'soul']","['Romance', 'Fantasy', 'Animation']"
69,stressed,"['Memoir', 'Religion', 'Sports']","['world-music', 'new-age', 'metal']","['Western', 'Adventure', 'Horror']"
69,relaxed,"['Comics', 'Poetry', 'Religion']","['dance', 'metal', 'alternative']","['Adventure', 'Western', 'Sci-Fi']"
70,happy,"['Philosophy', 'Paranormal', 'Psychology']","['pop', 'rock', 'metal']","['Romance', 'Western', 'Children']"
70,sad,"['Science', 'Thriller', 'Business']","['electronic', 'dance', 'rock']","['Western', 'Adventure', 'Fantasy']"
70,stressed,"['Sports', 'Classics', 'Thriller']","['electronic', 'new-age', 'electro']","['Comedy', 'Western', 'Fantasy']"
70,relaxed,"['Sports', 'Business', ""Children's""]","['rock', 'soul', 'new-age']","['Animation', 'Comedy', 'Fantasy']"
71,happy,"['Poetry', 'Science Fiction', 'Art']","['pop', 'folk', 'soul']","['Sci-Fi', 'Western', 'Romance']"
71,sad,"['Music', 'Fiction', 'Historical Fiction']","['alternative', 'metal', 'dance']","['Horror', 'Comedy', 'Adventure']"
71,stressed,"['Biography', 'Music', 'Humor']","['soul', 'dance', 'rock']","['Children', 'Horror', 'Animation']"
71,relaxed,"['Religion', 'Psychology', 'Music']","['metal', 'world-music', 'electro']","['Sci-Fi', 'Comedy', 'Western']"
72,happy,"['Graphic Novels', 'Self Help', 'Philosophy']","['rock', 'indie', 'blues']","['Sci-Fi', 'Comedy', 'Horror']"
72,sad,"['Humor', 'History', 'Self Help']","['world-music', 'new-age', 'dance']","['Sci-Fi', 'Horror', 'Animation']"
72,stressed,"['Music', 'Thriller', 'Historical Fiction']","['dance', 'rock', 'indie']","['Romance', 'Comedy', 'Horror']"
72,relaxed,"['History', 'Science Fiction', 'Fiction']","['electro', 'new-age', 'dance']","['Horror', 'Animation', 'Comedy']"
73,happy,"['Business', 'Philosophy', 'Self Help']","['pop', 'blues', 'new-age']","['Western', 'Romance', 'Horror']"
73,sad,"['Business', 'Paranormal', 'Graphic Novels']","['metal', 'blues', 'pop']","['Comedy', 'Romance', 'Western']"
73,stressed,"['Self Help', 'Business', 'Poetry']","['electro', 'pop', 'blues']","['Romance', 'Children', 'Comedy']"
73,relaxed,"['Psychology', 'Science Fiction', ""Children's""]","['alternative', 'electronic', 'world-music']","['Horror', 'Children', 'Animation']"
74,happy,"['Horror', 'Fiction', ""Children's""]","['folk', 'soul', 'indie']","['Fantasy', 'Adventure', 'Animation']"
74,sad,"['Classics', 'Thriller', 'History']","['folk', 'indie', 'soul']","['Comedy', 'Adventure', 'Horror']"
74,stressed,"['Nonfiction', 'Classics', 'Graphic Novels']","['alternative', 'metal', 'electronic']","['Romance', 'Animation', 'Sci-Fi']"
74,relaxed,"['Graphic Novels', 'Self Help', 'Psychology']","['world-music', 'metal', 'soul']","['Animation', 'Horror', 'Sci-Fi']"
75,happy,"['Poetry', 'Spirituality', 'Nonfiction']","['electronic', 'electro', 'blues']","['Horror', 'Western', 'Fantasy']"
75,sad,"['Biography', 'Nonfiction', 'Science']","['blues', 'electronic', 'electro']","['Fantasy', 'Adventure', 'Comedy']"
75,stressed,"['Business', 'Nonfiction', 'Biography']","['electro', 'alternative', 'folk']","['Animation', 'Western', 'Fantasy']"
75,relaxed,"['Religion', 'Art', 'Business']","['new-age', 'indie', 'electronic']","['Comedy', 'Sci-Fi', 'Adventure']"
76,happy,"['Science', 'Science Fiction', 'Memoir']","['blues', 'metal', 'soul']","['Animation', 'Fantasy', 'Children']"
76,sad,"['Romance', 'Business', 'Classics']","['electro', 'alternative', 'indie']","['Sci-Fi', 'Comedy', 'Adventure']"
76,stressed,"['Poetry', 'Memoir', 'Science']","['indie', 'electronic', 'metal']","['Fantasy', 'Romance', 'Sci-Fi']"
76,relaxed,"['Thriller', 'Humor', 'Travel']","['dance', 'soul', 'alternative']","['Sci-Fi', 'Children', 'Western']"
77,happy,"['LGBT', 'Memoir', 'Graphic Novels']","['folk', 'blues', 'pop']","['Horror', 'Western', 'Romance']"
77,sad,"['Memoir', 'Psychology', 'Poetry']","['soul', 'electro', 'blues']","['Adventure', 'Western', 'Animation']"
77,stressed,"['Crime', 'Nonfiction', 'Historical Fiction']","['alternative', 'electronic', 'metal']","['Children', 'Fantasy', 'Western']"
77,relaxed,"['Business', 'Classics', 'Art']","['folk', 'metal', 'alternative']","['Western', 'Sci-Fi', 'Romance']"
78,happy,"[""Children's"", 'LGBT', 'Chick Lit']","['indie', 'electro', 'world-music']","['Romance', 'Western', 'Sci-Fi']"
78,sad,"['Religion', 'Comics', 'Science']","['electro', 'indie', 'dance']","['Animation', 'Fantasy', 'Sci-Fi']"
78,stressed,"['Paranormal', 'Self Help', 'Comics']","['electro', 'blues', 'folk']","['Comedy', 'Western', 'Fantasy']"
78,relaxed,"['Business', 'Mystery', 'Philosophy']","['soul', 'indie', 'world-music']","['Western', 'Sci-Fi', 'Fantasy']"
79,happy,"['Comics', 'LGBT', 'Spirituality']","['rock', 'metal', 'electronic']","['Animation', 'Children', 'Comedy']"
79,sad,"['LGBT', 'Fiction', 'Art']","['folk', 'indie', 'alternative']","['Children', 'Horror', 'Comedy']"
79,stressed,"['Biography', 'Self Help', 'Science Fiction']","['metal', 'pop', 'rock']","['Horror', 'Comedy', 'Adventure']"
79,relaxed,"['Science Fiction', 'Paranormal', ""Children's""]","['blues', 'dance', 'folk']","['Sci-Fi', 'Western', 'Adventure']"
80,happy,"['Business', 'Thriller', 'Memoir']","['pop', 'indie', 'soul']","['Children', 'Horror', 'Adventure']"
80,sad,"['Graphic Novels', 'Science', 'Historical Fiction']","['new-age', 'electronic', 'metal']","['Sci-Fi', 'Western', 'Comedy']"
80,stressed,"['LGBT', 'Spirituality', 'Business']","['electronic', 'metal', 'blues']","['Fantasy', 'Western', 'Children']"
80,relaxed,"['Mystery', 'Sports', ""Children's""]","['rock', 'dance', 'pop']","['Romance', 'Animation', 'Comedy']"
81,happy,"[""Children's"", 'Fiction', 'Classics']","['electro', 'new-age', 'dance']","['Adventure', 'Horror', 'Romance']"
81,sad,"['Business', 'Romance', 'Paranormal']","['folk', 'blues', 'indie']","['Animation', 'Adventure', 'Children']"
81,stressed,"['Religion', 'Sports', 'Science Fiction']","['alternative', 'rock', 'blues']","['Western', 'Horror', 'Animation']"
81,relaxed,"['Poetry', 'Graphic Novels', 'Romance']","['electronic', 'indie', 'dance']","['Adventure', 'Western', 'Comedy']"
82,happy,"['Self Help', 'Humor', 'Graphic Novels']","['pop', 'metal', 'soul']","['Fantasy', 'Horror', 'Adventure']"
82,sad,"['Thriller', 'Spirituality', 'Sports']","['metal', 'alternative', 'soul']","['Children', 'Adventure', 'Western']"
82,stressed,"['Humor', 'Memoir', 'Sports']","['rock', 'metal', 'blues']","['Adventure', 'Animation', 'Sci-Fi']"
82,relaxed,"['Graphic Novels', 'Mystery', 'Comics']","['alternative', 'electro', 'electronic']","['Sci-Fi', 'Animation', 'Fantasy']"
83,happy,"['Religion', 'LGBT', 'Fiction']","['dance', 'new-age', 'alternative']","['Animation', 'Comedy', 'Adventure']"
83,sad,"[""Children's"", 'Self Help', 'Nonfiction']","['electro', 'dance', 'folk']","['Romance', 'Fantasy', 'Comedy']"
83,stressed,"['Spirituality', 'Thriller', 'Nonfiction']","['folk', 'new-age', 'rock']","['Fantasy', 'Horror', 'Animation']"
83,relaxed,"['Classics', 'Paranormal', 'Comics']","['rock', 'world-music', 'pop']","['Adventure', 'Western', 'Fantasy']"
84,happy,"['Nonfiction', ""Children's"", 'Science']","['alternative', 'electronic', 'world-music']","['Animation', 'Sci-Fi', 'Adventure']"
84,sad,"['Spirituality', 'Classics', 'Science Fiction']","['new-age', 'blues', 'metal']","['Comedy', 'Sci-Fi', 'Adventure']"
84,stressed,"['Music', 'Humor', 'Mystery']","['rock', 'new-age', 'soul']","['Children', 'Animation', 'Comedy']"
84,relaxed,"['Religion', 'Psychology', 'Thriller']","['new-age', 'electro', 'world-music']","['Animation', 'Romance', 'Western']"
85,happy,"[""Children's"", 'Sports', 'History']","['indie', 'folk', 'blues']","['Western', 'Children', 'Adventure']"
85,sad,"[""Children's"", 'Graphic Novels', 'Paranormal']","['rock', 'world-music', 'pop']","['Romance', 'Children', 'Fantasy']"
85,stressed,"['Crime', 'Business', 'Sports']","['folk', 'electronic', 'metal']","['Children', 'Comedy', 'Fantasy']"
85,relaxed,"['Graphic Novels', 'Mystery', 'Romance']","['new-age', 'rock', 'blues']","['Sci-Fi', 'Animation', 'Western']"
86,happy,"['Biography', 'Self Help', 'Horror']","['electro', 'metal', 'blues']","['Comedy', 'Western', 'Animation']"
86,sad,"['Nonfiction', 'Thriller', 'LGBT']","['metal', 'soul', 'indie']","['Animation', 'Sci-Fi', 'Comedy']"
86,stressed,"['Business', 'Memoir', 'Fiction']","['indie', 'electronic', 'world-music']","['Horror', 'Western', 'Adventure']"
86,relaxed,"['Classics', 'Philosophy', 'Psychology']","['pop', 'world-music', 'soul']","['Horror', 'Animation', 'Western']"
87,happy,"['Travel', 'Humor', 'Historical Fiction']","['electronic', 'metal', 'world-music']","['Children', 'Comedy', 'Horror']"
87,sad,"['Religion', 'Comics', 'Fiction']","['pop', 'electronic', 'world-music']","['Comedy', 'Romance', 'Horror']"
87,stressed,"['Biography', 'Memoir', ""Children's""]","['indie', 'rock', 'electronic']","['Horror', 'Sci-Fi', 'Romance']"
87,relaxed,"['Paranormal', 'Spirituality', 'Historical Fiction']","['rock', 'soul', 'pop']","['Fantasy', 'Sci-Fi', 'Horror']"
88,happy,"['History', 'Humor', 'Mystery']","['indie', 'soul', 'new-age']","['Comedy', 'Animation', 'Sci-Fi']"
88,sad,"['Sports', 'Philosophy', 'Crime']","['metal', 'alternative', 'folk']","['Animation', 'Horror', 'Western']"
88,stressed,"['Classics', 'Music', 'Horror']","['world-music', 'electro', 'pop']","['Fantasy', 'Western', 'Animation']"
88,relaxed,"['History', 'Sports', 'Art']","['new-age', 'rock', 'dance']","['Romance', 'Horror', 'Adventure']"
89,happy,"['Business', 'Memoir', 'Horror']","['soul', 'blues', 'new-age']","['Western', 'Horror', 'Fantasy']"
89,sad,"['Memoir', 'Humor', 'Chick Lit']","['soul', 'pop', 'electronic']","['Fantasy', 'Animation', 'Children']"
89,stressed,"['History', 'LGBT', 'Romance']","['pop', 'blues', 'soul']","['Children', 'Sci-Fi', 'Romance']"
89,relaxed,"['Mystery', 'Religion', 'Science']","['new-age', 'alternative', 'pop']","['Fantasy', 'Romance', 'Sci-Fi']"
90,happy,"['Fiction', 'Thriller', 'Horror']","['folk', 'blues', 'electro']","['Children', 'Horror', 'Comedy']"
90,sad,"['Music', 'Paranormal', 'Sports']","['world-music', 'alternative', 'folk']","['Western', 'Romance', 'Adventure']"
90,stressed,"['Fiction', 'Religion', 'LGBT']","['metal', 'soul', 'alternative']","['Comedy', 'Horror', 'Western']"
90,relaxed,"['Religion', 'Biography', 'Historical Fiction']","['folk', 'electro', 'indie']","['Animation', 'Sci-Fi', 'Children']"
91,happy,"['Mystery', 'Historical Fiction', 'Religion']","['pop', 'electro', 'metal']","['Comedy', 'Animation', 'Romance']"
91,sad,"['Music', 'Science', 'Young Adult']","['indie', 'rock', 'world-music']","['Adventure', 'Romance', 'Children']"
91,stressed,"['Chick Lit', 'Graphic Novels', 'Thriller']","['pop', 'electro', 'indie']","['Adventure', 'Animation', 'Romance']"
91,relaxed,"['History', 'Science', 'Humor']","['metal', 'pop', 'rock']","['Animation', 'Comedy', 'Western']"
92,happy,"['Music', 'Comics', 'LGBT']","['blues', 'soul', 'electro']","['Horror', 'Adventure', 'Western']"
92,sad,"['Nonfiction', 'Religion', 'Religion']","['blues', 'world-music', 'new-age']","['Animation', 'Horror', 'Sci-Fi']"
92,stressed,"['Romance', 'LGBT', 'Music']","['soul', 'blues', 'folk']","['Comedy', 'Western', 'Adventure']"
92,relaxed,"['Psychology', 'Mystery', 'Thriller']","['new-age', 'soul', 'electronic']","['Sci-Fi', 'Romance', 'Animation']"
93,happy,"['Sports', 'Business', 'Religion']","['electro', 'indie', 'electronic']","['Animation', 'Western', 'Fantasy']"
93,sad,"['Self Help', 'Science', 'Poetry']","['new-age', 'metal', 'world-music']","['Romance', 'Western', 'Horror']"
93,stressed,"['Thriller', 'Science Fiction', 'Classics']","['alternative', 'new-age', 'electro']","['Comedy', 'Fantasy', 'Children']"
